month,town,resale_price
2020-06,BUKIT PANJANG,419888
2020-06,BUKIT PANJANG,398000
2020-06,BUKIT PANJANG,450000
2020-06,BUKIT PANJANG,435000
2020-06,BUKIT PANJANG,394000
2020-06,BUKIT PANJANG,435000
2020-06,BUKIT PANJANG,452800
2020-06,BUKIT PANJANG,470000
2020-06,BUKIT PANJANG,453000
2020-06,BUKIT PANJANG,485000
2020-06,BUKIT PANJANG,479000
2020-06,BUKIT PANJANG,486000
2020-06,BUKIT PANJANG,448000
2020-06,BUKIT PANJANG,448000
2020-06,BUKIT PANJANG,460000
2020-06,BUKIT PANJANG,476000
2020-06,BUKIT PANJANG,410000
2020-06,BUKIT PANJANG,451000
2020-06,BUKIT PANJANG,465000
2020-06,CHOA CHU KANG,425000
2020-06,CHOA CHU KANG,435000
2020-06,CHOA CHU KANG,380000
2020-06,CHOA CHU KANG,405000
2020-06,CHOA CHU KANG,425000
2020-06,CHOA CHU KANG,438000
2020-06,CHOA CHU KANG,428000
2020-06,CHOA CHU KANG,440000
2020-06,CHOA CHU KANG,415000
2020-06,CHOA CHU KANG,418000
2020-06,CHOA CHU KANG,395000
2020-06,CHOA CHU KANG,438888
2020-06,CHOA CHU KANG,400000
2020-06,JURONG EAST,470000
2020-06,JURONG WEST,410000
2020-06,JURONG WEST,440000
2020-06,JURONG WEST,440000
2020-06,JURONG WEST,460000
2020-06,JURONG WEST,625000
2020-06,JURONG WEST,628200
2020-06,JURONG WEST,400000
2020-07,BUKIT PANJANG,430000
2020-07,BUKIT PANJANG,440000
2020-07,BUKIT PANJANG,415000
2020-07,BUKIT PANJANG,438000
2020-07,BUKIT PANJANG,410000
2020-07,BUKIT PANJANG,405888
2020-07,BUKIT PANJANG,395000
2020-07,BUKIT PANJANG,450000
2020-07,BUKIT PANJANG,425000
2020-07,BUKIT PANJANG,442000
2020-07,BUKIT PANJANG,430000
2020-07,BUKIT PANJANG,425000
2020-07,BUKIT PANJANG,450000
2020-07,BUKIT PANJANG,400000
2020-07,BUKIT PANJANG,445000
2020-07,BUKIT PANJANG,400000
2020-07,BUKIT PANJANG,400000
2020-07,BUKIT PANJANG,433000
2020-07,BUKIT PANJANG,418000
2020-07,BUKIT PANJANG,415000
2020-07,BUKIT PANJANG,428888
2020-07,BUKIT PANJANG,375000
2020-07,BUKIT PANJANG,405000
2020-07,BUKIT PANJANG,460000
2020-07,BUKIT PANJANG,450000
2020-07,BUKIT PANJANG,455000
2020-07,BUKIT PANJANG,485000
2020-07,BUKIT PANJANG,450000
2020-07,BUKIT PANJANG,450000
2020-07,BUKIT PANJANG,447000
2020-07,BUKIT PANJANG,435000
2020-07,BUKIT PANJANG,455000
2020-07,BUKIT PANJANG,448888
2020-07,BUKIT PANJANG,485000
2020-07,BUKIT PANJANG,412000
2020-07,BUKIT PANJANG,460000
2020-07,BUKIT PANJANG,448000
2020-07,BUKIT PANJANG,445000
2020-07,BUKIT PANJANG,450000
2020-07,CHOA CHU KANG,425000
2020-07,CHOA CHU KANG,373000
2020-07,CHOA CHU KANG,388000
2020-07,CHOA CHU KANG,425000
2020-07,CHOA CHU KANG,390000
2020-07,CHOA CHU KANG,403000
2020-07,CHOA CHU KANG,410000
2020-07,CHOA CHU KANG,425000
2020-07,CHOA CHU KANG,395000
2020-07,CHOA CHU KANG,390000
2020-07,CHOA CHU KANG,400000
2020-07,CHOA CHU KANG,378000
2020-07,CHOA CHU KANG,415000
2020-07,CHOA CHU KANG,478000
2020-07,CHOA CHU KANG,420000
2020-07,CHOA CHU KANG,420000
2020-07,CHOA CHU KANG,420000
2020-07,CHOA CHU KANG,415000
2020-07,CHOA CHU KANG,430000
2020-07,CHOA CHU KANG,425000
2020-07,CHOA CHU KANG,370000
2020-07,CHOA CHU KANG,430000
2020-07,CHOA CHU KANG,420000
2020-07,CHOA CHU KANG,378000
2020-07,CHOA CHU KANG,400000
2020-07,JURONG EAST,412000
2020-07,JURONG EAST,460000
2020-07,JURONG WEST,400000
2020-07,JURONG WEST,415000
2020-07,JURONG WEST,435000
2020-07,JURONG WEST,448000
2020-07,JURONG WEST,630000
2020-07,JURONG WEST,670000
2020-07,JURONG WEST,380000
2020-07,JURONG WEST,455000
2020-08,BUKIT PANJANG,455000
2020-08,BUKIT PANJANG,435000
2020-08,BUKIT PANJANG,435000
2020-08,BUKIT PANJANG,420000
2020-08,BUKIT PANJANG,380000
2020-08,BUKIT PANJANG,410000
2020-08,BUKIT PANJANG,430000
2020-08,BUKIT PANJANG,370000
2020-08,BUKIT PANJANG,385000
2020-08,BUKIT PANJANG,410000
2020-08,BUKIT PANJANG,403000
2020-08,BUKIT PANJANG,450000
2020-08,BUKIT PANJANG,416000
2020-08,BUKIT PANJANG,408000
2020-08,BUKIT PANJANG,438888
2020-08,BUKIT PANJANG,390000
2020-08,BUKIT PANJANG,445000
2020-08,BUKIT PANJANG,420000
2020-08,BUKIT PANJANG,373000
2020-08,BUKIT PANJANG,405000
2020-08,BUKIT PANJANG,382000
2020-08,BUKIT PANJANG,445000
2020-08,BUKIT PANJANG,450000
2020-08,BUKIT PANJANG,455888
2020-08,BUKIT PANJANG,450000
2020-08,BUKIT PANJANG,458000
2020-08,BUKIT PANJANG,421000
2020-08,BUKIT PANJANG,420000
2020-08,BUKIT PANJANG,440000
2020-08,BUKIT PANJANG,465000
2020-08,BUKIT PANJANG,460000
2020-08,BUKIT PANJANG,477888
2020-08,BUKIT PANJANG,470000
2020-08,BUKIT PANJANG,410000
2020-08,BUKIT PANJANG,453000
2020-08,BUKIT PANJANG,460000
2020-08,CHOA CHU KANG,430888
2020-08,CHOA CHU KANG,445000
2020-08,CHOA CHU KANG,435000
2020-08,CHOA CHU KANG,435000
2020-08,CHOA CHU KANG,410000
2020-08,CHOA CHU KANG,423000
2020-08,CHOA CHU KANG,400000
2020-08,CHOA CHU KANG,415000
2020-08,CHOA CHU KANG,410000
2020-08,CHOA CHU KANG,455000
2020-08,CHOA CHU KANG,438888
2020-08,CHOA CHU KANG,420000
2020-08,JURONG EAST,462000
2020-08,JURONG EAST,408000
2020-08,JURONG EAST,395000
2020-08,JURONG WEST,508000
2020-08,JURONG WEST,378000
2020-08,JURONG WEST,445000
2020-08,JURONG WEST,413000
2020-08,JURONG WEST,480000
2020-09,BUKIT PANJANG,460000
2020-09,BUKIT PANJANG,425000
2020-09,BUKIT PANJANG,453000
2020-09,BUKIT PANJANG,470000
2020-09,BUKIT PANJANG,435000
2020-09,BUKIT PANJANG,433000
2020-09,BUKIT PANJANG,460000
2020-09,BUKIT PANJANG,398000
2020-09,BUKIT PANJANG,430000
2020-09,BUKIT PANJANG,450000
2020-09,BUKIT PANJANG,380000
2020-09,BUKIT PANJANG,410000
2020-09,BUKIT PANJANG,405000
2020-09,BUKIT PANJANG,400000
2020-09,BUKIT PANJANG,403000
2020-09,BUKIT PANJANG,433000
2020-09,BUKIT PANJANG,410000
2020-09,BUKIT PANJANG,415000
2020-09,BUKIT PANJANG,428888
2020-09,BUKIT PANJANG,410000
2020-09,BUKIT PANJANG,410000
2020-09,BUKIT PANJANG,415000
2020-09,BUKIT PANJANG,370000
2020-09,BUKIT PANJANG,428000
2020-09,BUKIT PANJANG,425000
2020-09,BUKIT PANJANG,428000
2020-09,BUKIT PANJANG,435000
2020-09,BUKIT PANJANG,405000
2020-09,BUKIT PANJANG,448000
2020-09,BUKIT PANJANG,456789
2020-09,BUKIT PANJANG,480000
2020-09,BUKIT PANJANG,400000
2020-09,BUKIT PANJANG,405000
2020-09,BUKIT PANJANG,468000
2020-09,BUKIT PANJANG,435000
2020-09,BUKIT PANJANG,488000
2020-09,BUKIT PANJANG,485000
2020-09,BUKIT PANJANG,470000
2020-09,BUKIT PANJANG,468000
2020-09,BUKIT PANJANG,410000
2020-09,CHOA CHU KANG,410000
2020-09,CHOA CHU KANG,426000
2020-09,CHOA CHU KANG,440888
2020-09,CHOA CHU KANG,400000
2020-09,CHOA CHU KANG,382000
2020-09,CHOA CHU KANG,430000
2020-09,CHOA CHU KANG,380000
2020-09,CHOA CHU KANG,421000
2020-09,CHOA CHU KANG,430000
2020-09,CHOA CHU KANG,420000
2020-09,CHOA CHU KANG,390000
2020-09,CHOA CHU KANG,435000
2020-09,CHOA CHU KANG,417000
2020-09,CHOA CHU KANG,438000
2020-09,CHOA CHU KANG,400000
2020-09,JURONG EAST,380888
2020-09,JURONG EAST,386000
2020-09,JURONG WEST,450000
2020-09,JURONG WEST,455000
2020-09,JURONG WEST,445000
2020-09,JURONG WEST,450500
2020-09,JURONG WEST,465000
2020-09,JURONG WEST,395000
2020-09,JURONG WEST,592000
2020-09,JURONG WEST,585000
2020-09,JURONG WEST,625000
2020-09,JURONG WEST,630000
2020-09,JURONG WEST,643000
2020-09,JURONG WEST,635000
2020-10,BUKIT PANJANG,460000
2020-10,BUKIT PANJANG,424000
2020-10,BUKIT PANJANG,458000
2020-10,BUKIT PANJANG,456000
2020-10,BUKIT PANJANG,468000
2020-10,BUKIT PANJANG,470000
2020-10,BUKIT PANJANG,465000
2020-10,BUKIT PANJANG,460000
2020-10,BUKIT PANJANG,455000
2020-10,BUKIT PANJANG,380000
2020-10,BUKIT PANJANG,418888
2020-10,BUKIT PANJANG,430000
2020-10,BUKIT PANJANG,465000
2020-10,BUKIT PANJANG,410000
2020-10,BUKIT PANJANG,406000
2020-10,BUKIT PANJANG,445000
2020-10,BUKIT PANJANG,468000
2020-10,BUKIT PANJANG,450000
2020-10,BUKIT PANJANG,425000
2020-10,BUKIT PANJANG,440888
2020-10,BUKIT PANJANG,385000
2020-10,BUKIT PANJANG,433000
2020-10,BUKIT PANJANG,400000
2020-10,BUKIT PANJANG,430000
2020-10,BUKIT PANJANG,440000
2020-10,BUKIT PANJANG,425000
2020-10,BUKIT PANJANG,490000
2020-10,BUKIT PANJANG,455000
2020-10,BUKIT PANJANG,452500
2020-10,BUKIT PANJANG,480000
2020-10,BUKIT PANJANG,477000
2020-10,BUKIT PANJANG,428000
2020-10,BUKIT PANJANG,480000
2020-10,BUKIT PANJANG,445000
2020-10,BUKIT PANJANG,476000
2020-10,BUKIT PANJANG,425000
2020-10,BUKIT PANJANG,423888
2020-10,BUKIT PANJANG,445000
2020-10,CHOA CHU KANG,400000
2020-10,CHOA CHU KANG,430000
2020-10,CHOA CHU KANG,428000
2020-10,CHOA CHU KANG,420000
2020-10,CHOA CHU KANG,430000
2020-10,CHOA CHU KANG,450000
2020-10,CHOA CHU KANG,420000
2020-10,CHOA CHU KANG,390000
2020-10,CHOA CHU KANG,450000
2020-10,CHOA CHU KANG,468000
2020-10,CHOA CHU KANG,460000
2020-10,CHOA CHU KANG,430000
2020-10,CHOA CHU KANG,435000
2020-10,CHOA CHU KANG,430000
2020-10,CHOA CHU KANG,485000
2020-10,CHOA CHU KANG,398000
2020-10,JURONG EAST,460000
2020-10,JURONG WEST,460000
2020-10,JURONG WEST,585000
2020-10,JURONG WEST,450000
2020-10,JURONG WEST,428000
2020-11,BUKIT PANJANG,479000
2020-11,BUKIT PANJANG,482888
2020-11,BUKIT PANJANG,460000
2020-11,BUKIT PANJANG,440000
2020-11,BUKIT PANJANG,465000
2020-11,BUKIT PANJANG,390000
2020-11,BUKIT PANJANG,455000
2020-11,BUKIT PANJANG,410000
2020-11,BUKIT PANJANG,420000
2020-11,BUKIT PANJANG,430000
2020-11,BUKIT PANJANG,470000
2020-11,BUKIT PANJANG,435000
2020-11,BUKIT PANJANG,425000
2020-11,BUKIT PANJANG,388000
2020-11,BUKIT PANJANG,426000
2020-11,BUKIT PANJANG,410000
2020-11,BUKIT PANJANG,475000
2020-11,BUKIT PANJANG,480000
2020-11,BUKIT PANJANG,430000
2020-11,BUKIT PANJANG,440000
2020-11,BUKIT PANJANG,445000
2020-11,BUKIT PANJANG,475000
2020-11,BUKIT PANJANG,490000
2020-11,BUKIT PANJANG,450000
2020-11,BUKIT PANJANG,478000
2020-11,BUKIT PANJANG,475000
2020-11,CHOA CHU KANG,400000
2020-11,CHOA CHU KANG,425000
2020-11,CHOA CHU KANG,425000
2020-11,CHOA CHU KANG,440000
2020-11,CHOA CHU KANG,426000
2020-11,CHOA CHU KANG,422000
2020-11,CHOA CHU KANG,438888
2020-11,CHOA CHU KANG,435000
2020-11,CHOA CHU KANG,420000
2020-11,CHOA CHU KANG,385000
2020-11,CHOA CHU KANG,453000
2020-11,CHOA CHU KANG,450000
2020-11,CHOA CHU KANG,425000
2020-11,CHOA CHU KANG,445000
2020-11,JURONG EAST,440000
2020-11,JURONG EAST,502888
2020-11,JURONG EAST,530000
2020-11,JURONG EAST,477000
2020-11,JURONG EAST,420000
2020-11,JURONG EAST,488000
2020-11,JURONG EAST,506000
2020-11,JURONG EAST,440000
2020-11,JURONG WEST,450000
2020-11,JURONG WEST,460000
2020-11,JURONG WEST,608028
2020-11,JURONG WEST,613000
2020-11,JURONG WEST,415000
2020-12,BUKIT PANJANG,435000
2020-12,BUKIT PANJANG,438888
2020-12,BUKIT PANJANG,410000
2020-12,BUKIT PANJANG,472000
2020-12,BUKIT PANJANG,465000
2020-12,BUKIT PANJANG,415000
2020-12,BUKIT PANJANG,460000
2020-12,BUKIT PANJANG,425000
2020-12,BUKIT PANJANG,390000
2020-12,BUKIT PANJANG,400000
2020-12,BUKIT PANJANG,410000
2020-12,BUKIT PANJANG,441000
2020-12,BUKIT PANJANG,430000
2020-12,BUKIT PANJANG,410000
2020-12,BUKIT PANJANG,420000
2020-12,BUKIT PANJANG,407000
2020-12,BUKIT PANJANG,456000
2020-12,BUKIT PANJANG,440000
2020-12,BUKIT PANJANG,470000
2020-12,BUKIT PANJANG,445888
2020-12,BUKIT PANJANG,480000
2020-12,BUKIT PANJANG,430000
2020-12,BUKIT PANJANG,480000
2020-12,BUKIT PANJANG,485000
2020-12,BUKIT PANJANG,435000
2020-12,BUKIT PANJANG,480000
2020-12,BUKIT PANJANG,492000
2020-12,BUKIT PANJANG,415000
2020-12,BUKIT PANJANG,489000
2020-12,BUKIT PANJANG,421000
2020-12,BUKIT PANJANG,450000
2020-12,BUKIT PANJANG,470000
2020-12,CHOA CHU KANG,492500
2020-12,CHOA CHU KANG,465000
2020-12,CHOA CHU KANG,447000
2020-12,CHOA CHU KANG,395000
2020-12,CHOA CHU KANG,435000
2020-12,CHOA CHU KANG,431000
2020-12,CHOA CHU KANG,405000
2020-12,CHOA CHU KANG,462000
2020-12,CHOA CHU KANG,450000
2020-12,CHOA CHU KANG,458000
2020-12,CHOA CHU KANG,450000
2020-12,CHOA CHU KANG,435000
2020-12,CHOA CHU KANG,434000
2020-12,CHOA CHU KANG,476000
2020-12,CHOA CHU KANG,475000
2020-12,CHOA CHU KANG,415000
2020-12,CHOA CHU KANG,470000
2020-12,CHOA CHU KANG,430000
2020-12,CHOA CHU KANG,445000
2020-12,JURONG EAST,425000
2020-12,JURONG EAST,430000
2020-12,JURONG EAST,470000
2020-12,JURONG WEST,500000
2020-12,JURONG WEST,516000
2020-12,JURONG WEST,460000
2020-12,JURONG WEST,510000
2020-12,JURONG WEST,575000
2020-12,JURONG WEST,442888
2020-12,JURONG WEST,628000
2020-12,JURONG WEST,635000
2020-12,JURONG WEST,628000
2020-12,JURONG WEST,600000
2021-01,BUKIT PANJANG,415000
2021-01,BUKIT PANJANG,420000
2021-01,BUKIT PANJANG,420000
2021-01,BUKIT PANJANG,420000
2021-01,BUKIT PANJANG,425000
2021-01,BUKIT PANJANG,428000
2021-01,BUKIT PANJANG,438000
2021-01,BUKIT PANJANG,438000
2021-01,BUKIT PANJANG,438888
2021-01,BUKIT PANJANG,445000
2021-01,BUKIT PANJANG,445000
2021-01,BUKIT PANJANG,448000
2021-01,BUKIT PANJANG,450000
2021-01,BUKIT PANJANG,452500
2021-01,BUKIT PANJANG,455000
2021-01,BUKIT PANJANG,455000
2021-01,BUKIT PANJANG,455000
2021-01,BUKIT PANJANG,456000
2021-01,BUKIT PANJANG,460000
2021-01,BUKIT PANJANG,460000
2021-01,BUKIT PANJANG,465000
2021-01,BUKIT PANJANG,468000
2021-01,BUKIT PANJANG,470000
2021-01,BUKIT PANJANG,470000
2021-01,BUKIT PANJANG,470000
2021-01,BUKIT PANJANG,471000
2021-01,BUKIT PANJANG,475000
2021-01,BUKIT PANJANG,475000
2021-01,BUKIT PANJANG,480000
2021-01,BUKIT PANJANG,480000
2021-01,BUKIT PANJANG,485000
2021-01,BUKIT PANJANG,490000
2021-01,BUKIT PANJANG,495000
2021-01,BUKIT PANJANG,505000
2021-01,CHOA CHU KANG,410000
2021-01,CHOA CHU KANG,420000
2021-01,CHOA CHU KANG,420000
2021-01,CHOA CHU KANG,428000
2021-01,CHOA CHU KANG,430000
2021-01,CHOA CHU KANG,430000
2021-01,CHOA CHU KANG,430000
2021-01,CHOA CHU KANG,433000
2021-01,CHOA CHU KANG,435000
2021-01,CHOA CHU KANG,438000
2021-01,CHOA CHU KANG,440000
2021-01,CHOA CHU KANG,440000
2021-01,CHOA CHU KANG,441000
2021-01,CHOA CHU KANG,442000
2021-01,CHOA CHU KANG,445000
2021-01,CHOA CHU KANG,451000
2021-01,CHOA CHU KANG,455000
2021-01,CHOA CHU KANG,455000
2021-01,CHOA CHU KANG,456000
2021-01,CHOA CHU KANG,457000
2021-01,CHOA CHU KANG,465000
2021-01,CHOA CHU KANG,470000
2021-01,CHOA CHU KANG,480000
2021-01,CHOA CHU KANG,480000
2021-01,CHOA CHU KANG,480000
2021-01,CHOA CHU KANG,480000
2021-01,CHOA CHU KANG,488000
2021-01,CHOA CHU KANG,488888
2021-01,CHOA CHU KANG,500000
2021-01,JURONG EAST,468000
2021-01,JURONG EAST,500000
2021-01,JURONG EAST,528000
2021-01,JURONG EAST,530000
2021-01,JURONG WEST,405000
2021-01,JURONG WEST,429000
2021-01,JURONG WEST,463000
2021-01,JURONG WEST,480000
2021-01,JURONG WEST,505000
2021-01,JURONG WEST,528000
2021-01,JURONG WEST,580000
2021-02,BUKIT PANJANG,390000
2021-02,BUKIT PANJANG,420000
2021-02,BUKIT PANJANG,430000
2021-02,BUKIT PANJANG,430000
2021-02,BUKIT PANJANG,438000
2021-02,BUKIT PANJANG,443000
2021-02,BUKIT PANJANG,445000
2021-02,BUKIT PANJANG,450000
2021-02,BUKIT PANJANG,450000
2021-02,BUKIT PANJANG,455000
2021-02,BUKIT PANJANG,455000
2021-02,BUKIT PANJANG,455000
2021-02,BUKIT PANJANG,460000
2021-02,BUKIT PANJANG,460000
2021-02,BUKIT PANJANG,460000
2021-02,BUKIT PANJANG,462000
2021-02,BUKIT PANJANG,465000
2021-02,BUKIT PANJANG,468000
2021-02,BUKIT PANJANG,477000
2021-02,BUKIT PANJANG,485000
2021-02,BUKIT PANJANG,490000
2021-02,BUKIT PANJANG,490000
2021-02,BUKIT PANJANG,508000
2021-02,BUKIT PANJANG,530000
2021-02,CHOA CHU KANG,410000
2021-02,CHOA CHU KANG,417000
2021-02,CHOA CHU KANG,431800
2021-02,CHOA CHU KANG,435000
2021-02,CHOA CHU KANG,435000
2021-02,CHOA CHU KANG,435000
2021-02,CHOA CHU KANG,440000
2021-02,CHOA CHU KANG,440000
2021-02,CHOA CHU KANG,440000
2021-02,CHOA CHU KANG,440000
2021-02,CHOA CHU KANG,445000
2021-02,CHOA CHU KANG,448000
2021-02,CHOA CHU KANG,450000
2021-02,CHOA CHU KANG,450000
2021-02,CHOA CHU KANG,451000
2021-02,CHOA CHU KANG,452000
2021-02,CHOA CHU KANG,455000
2021-02,CHOA CHU KANG,455000
2021-02,CHOA CHU KANG,455000
2021-02,CHOA CHU KANG,458000
2021-02,CHOA CHU KANG,458888
2021-02,CHOA CHU KANG,460000
2021-02,CHOA CHU KANG,465000
2021-02,CHOA CHU KANG,467000
2021-02,CHOA CHU KANG,470000
2021-02,CHOA CHU KANG,470000
2021-02,CHOA CHU KANG,485000
2021-02,CHOA CHU KANG,488000
2021-02,CHOA CHU KANG,496000
2021-02,JURONG WEST,430000
2021-02,JURONG WEST,437000
2021-02,JURONG WEST,455000
2021-02,JURONG WEST,466000
2021-02,JURONG WEST,485000
2021-02,JURONG WEST,590000
2021-02,JURONG WEST,625000
2021-03,BUKIT PANJANG,402000
2021-03,BUKIT PANJANG,410000
2021-03,BUKIT PANJANG,410000
2021-03,BUKIT PANJANG,425000
2021-03,BUKIT PANJANG,428000
2021-03,BUKIT PANJANG,430000
2021-03,BUKIT PANJANG,435000
2021-03,BUKIT PANJANG,435000
2021-03,BUKIT PANJANG,435000
2021-03,BUKIT PANJANG,440000
2021-03,BUKIT PANJANG,450000
2021-03,BUKIT PANJANG,455000
2021-03,BUKIT PANJANG,455000
2021-03,BUKIT PANJANG,456000
2021-03,BUKIT PANJANG,458000
2021-03,BUKIT PANJANG,460000
2021-03,BUKIT PANJANG,460000
2021-03,BUKIT PANJANG,460000
2021-03,BUKIT PANJANG,463000
2021-03,BUKIT PANJANG,465000
2021-03,BUKIT PANJANG,478000
2021-03,BUKIT PANJANG,485000
2021-03,BUKIT PANJANG,485000
2021-03,CHOA CHU KANG,425000
2021-03,CHOA CHU KANG,430000
2021-03,CHOA CHU KANG,430000
2021-03,CHOA CHU KANG,433000
2021-03,CHOA CHU KANG,435000
2021-03,CHOA CHU KANG,440000
2021-03,CHOA CHU KANG,440000
2021-03,CHOA CHU KANG,440000
2021-03,CHOA CHU KANG,440000
2021-03,CHOA CHU KANG,450000
2021-03,CHOA CHU KANG,450000
2021-03,CHOA CHU KANG,451000
2021-03,CHOA CHU KANG,452000
2021-03,CHOA CHU KANG,452888
2021-03,CHOA CHU KANG,453000
2021-03,CHOA CHU KANG,454000
2021-03,CHOA CHU KANG,455000
2021-03,CHOA CHU KANG,458000
2021-03,CHOA CHU KANG,460000
2021-03,CHOA CHU KANG,460000
2021-03,CHOA CHU KANG,465000
2021-03,CHOA CHU KANG,465000
2021-03,CHOA CHU KANG,465000
2021-03,CHOA CHU KANG,465000
2021-03,CHOA CHU KANG,468000
2021-03,CHOA CHU KANG,468000
2021-03,CHOA CHU KANG,470000
2021-03,CHOA CHU KANG,470000
2021-03,CHOA CHU KANG,470000
2021-03,CHOA CHU KANG,475000
2021-03,CHOA CHU KANG,475000
2021-03,CHOA CHU KANG,475000
2021-03,CHOA CHU KANG,478000
2021-03,CHOA CHU KANG,488000
2021-03,CHOA CHU KANG,490000
2021-03,CHOA CHU KANG,495000
2021-03,JURONG EAST,410000
2021-03,JURONG EAST,498000
2021-03,JURONG EAST,520000
2021-03,JURONG EAST,525000
2021-03,JURONG EAST,530000
2021-03,JURONG WEST,430000
2021-03,JURONG WEST,500000
2021-03,JURONG WEST,530000
2021-03,JURONG WEST,533000
2021-03,JURONG WEST,570000
2021-03,JURONG WEST,596000
2021-04,BUKIT PANJANG,390000
2021-04,BUKIT PANJANG,453888
2021-04,BUKIT PANJANG,460000
2021-04,BUKIT PANJANG,462000
2021-04,BUKIT PANJANG,463000
2021-04,BUKIT PANJANG,465000
2021-04,BUKIT PANJANG,465000
2021-04,BUKIT PANJANG,470000
2021-04,BUKIT PANJANG,480000
2021-04,BUKIT PANJANG,490000
2021-04,BUKIT PANJANG,490000
2021-04,BUKIT PANJANG,499500
2021-04,BUKIT PANJANG,515000
2021-04,CHOA CHU KANG,425000
2021-04,CHOA CHU KANG,438888
2021-04,CHOA CHU KANG,445000
2021-04,CHOA CHU KANG,450000
2021-04,CHOA CHU KANG,450000
2021-04,CHOA CHU KANG,462000
2021-04,CHOA CHU KANG,465000
2021-04,CHOA CHU KANG,465000
2021-04,CHOA CHU KANG,467000
2021-04,CHOA CHU KANG,468000
2021-04,CHOA CHU KANG,468000
2021-04,CHOA CHU KANG,470000
2021-04,CHOA CHU KANG,470000
2021-04,CHOA CHU KANG,472000
2021-04,CHOA CHU KANG,475000
2021-04,CHOA CHU KANG,477000
2021-04,CHOA CHU KANG,478000
2021-04,CHOA CHU KANG,488000
2021-04,CHOA CHU KANG,490000
2021-04,CHOA CHU KANG,492888
2021-04,CHOA CHU KANG,500000
2021-04,JURONG EAST,429000
2021-04,JURONG EAST,450000
2021-04,JURONG EAST,470000
2021-04,JURONG EAST,500000
2021-04,JURONG EAST,516000
2021-04,JURONG EAST,548000
2021-04,JURONG WEST,438000
2021-04,JURONG WEST,470000
2021-04,JURONG WEST,478000
2021-04,JURONG WEST,480000
2021-04,JURONG WEST,490000
2021-04,JURONG WEST,500000
2021-04,JURONG WEST,515000
2021-04,JURONG WEST,610000
2021-04,JURONG WEST,613000
2021-04,JURONG WEST,636000
2021-05,BUKIT PANJANG,431500
2021-05,BUKIT PANJANG,440000
2021-05,BUKIT PANJANG,465000
2021-05,BUKIT PANJANG,470000
2021-05,BUKIT PANJANG,475000
2021-05,BUKIT PANJANG,478000
2021-05,BUKIT PANJANG,490000
2021-05,BUKIT PANJANG,492888
2021-05,BUKIT PANJANG,498000
2021-05,BUKIT PANJANG,500000
2021-05,BUKIT PANJANG,505000
2021-05,BUKIT PANJANG,505000
2021-05,BUKIT PANJANG,505000
2021-05,CHOA CHU KANG,428000
2021-05,CHOA CHU KANG,430000
2021-05,CHOA CHU KANG,430000
2021-05,CHOA CHU KANG,430000
2021-05,CHOA CHU KANG,443000
2021-05,CHOA CHU KANG,443000
2021-05,CHOA CHU KANG,445000
2021-05,CHOA CHU KANG,450000
2021-05,CHOA CHU KANG,450000
2021-05,CHOA CHU KANG,455000
